date_local,Region,Month,Year,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM2.5 - Local Conditions,DayAirTmpAvg (F),DayAirTmpMax (F),DayAirTmpMin (F),DayDewPnt (F),DayPrecip (in),DayRelHumAvg (%),DayRelHumMax (%),DayRelHumMin (%),DaySolRadAvg (Ly/day),DayVapPresAvg (mBars),DayWindRun (MPH),DayWindSpdAvg (MPH),Temp_Range,WindCategory,gis_acres,shape__area,shape__length,duration_days,normalized_intensity
2015-12-14,3.0,12.0,2015.0,0.18046325,4.9828156,0.0296845,3.471913592592593,38.6,45.8,30.4,31.7,0.0,76.0,89.0,60.0,218.0,6.0,100.8,4.2,15.4,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-14,4.0,12.0,2015.0,0.46211375,18.7039525,0.01929725,4.4385714571428565,45.0,53.9,35.7,36.0,0.0,71.0,87.0,44.0,262.0,7.2,172.0,7.2,18.2,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-15,1.0,12.0,2015.0,0.215625,8.894696999999999,0.0243834375,8.28175028179473,46.2,54.7,39.8,30.4,0.0,54.0,70.0,37.0,239.0,5.7,200.0,12.2,14.900000000000006,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-15,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.015369,8.28175028179473,29.5,37.8,21.1,23.4,0.0,78.0,92.0,58.0,205.0,4.3,93.8,3.9,16.699999999999996,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-15,3.0,12.0,2015.0,0.230616625,8.5249276,0.02473395,4.501933592592593,33.6,47.0,24.7,26.3,0.0,74.0,91.0,48.0,311.0,4.8,96.7,4.0,22.3,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-15,4.0,12.0,2015.0,0.428997,20.9249015,0.01445025,5.941478777777778,41.1,55.6,30.2,31.6,0.0,69.0,95.0,37.0,267.0,6.0,117.9,4.9,25.4,Low,0.0,0.0,0.0,0.0,0.0
2015-12-16,1.0,12.0,2015.0,0.413632,17.4,0.00766525,8.28175028179473,41.5,51.4,29.2,32.8,0.0,71.0,93.0,51.0,227.0,6.3,62.3,2.6,22.2,Low,0.0,0.0,0.0,0.0,0.0
2015-12-16,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0105399166666666,8.28175028179473,30.2,38.4,21.8,24.9,0.0,81.0,89.0,64.0,189.0,4.6,55.2,2.3,16.599999999999998,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-16,3.0,12.0,2015.0,0.290222125,11.1394276,0.0190023,5.470590814814814,35.1,54.2,21.4,24.6,0.0,65.0,90.0,29.0,298.0,4.5,90.2,3.8,32.800000000000004,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-16,4.0,12.0,2015.0,0.64624475,25.331793,0.00494525,7.340299111111111,40.3,58.2,27.6,31.9,0.0,72.0,98.0,36.0,261.0,6.1,55.1,2.3,30.6,Low,0.0,0.0,0.0,0.0,0.0
2015-12-17,1.0,12.0,2015.0,0.4437497499999999,17.747727333333334,0.0103175,16.0,44.4,55.2,36.0,37.3,0.0,76.0,94.0,55.0,174.0,7.6,104.1,4.3,19.200000000000003,Low,0.0,0.0,0.0,0.0,0.0
2015-12-17,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0086406666666666,8.28175028179473,34.7,37.7,31.2,31.0,0.0,86.0,91.0,79.0,57.0,5.9,101.0,4.2,6.500000000000004,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-17,3.0,12.0,2015.0,0.3131415,10.918664799999998,0.01923055,5.97298711111111,40.3,62.4,26.5,27.0,0.0,59.0,85.0,25.0,285.0,5.0,117.8,4.9,35.9,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-17,4.0,12.0,2015.0,0.725449,22.917885,0.009233,10.772142857142857,42.8,62.4,29.2,36.0,0.0,77.0,98.0,45.0,254.0,7.2,53.1,2.2,33.2,Low,0.0,0.0,0.0,0.0,0.0
2015-12-18,1.0,12.0,2015.0,0.30720125,11.262319,0.0197617499999999,8.28175028179473,47.0,55.2,39.8,39.6,0.09,75.0,92.0,55.0,119.0,8.3,158.1,6.6,15.400000000000006,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-18,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0136454166666666,8.28175028179473,34.5,37.9,32.2,32.4,0.31,92.0,93.0,89.0,32.0,6.2,84.7,3.5,5.699999999999996,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-18,3.0,12.0,2015.0,0.33226625,10.4400002,0.01842245,7.137345703703704,42.5,64.2,27.5,30.0,0.0,61.0,90.0,30.0,288.0,5.6,91.3,3.8,36.7,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-18,4.0,12.0,2015.0,0.50083575,14.704249,0.02053425,5.4368125925925925,44.8,61.3,28.9,40.6,0.0,85.0,99.0,61.0,265.0,8.6,80.2,3.3,32.4,Low,0.0,0.0,0.0,0.0,0.0
2015-12-19,1.0,12.0,2015.0,0.321875,9.639492666666667,0.0154783125,8.28175028179473,47.6,57.4,38.0,45.6,0.03,93.0,100.0,68.0,157.0,10.4,113.7,4.7,19.4,Low,0.0,0.0,0.0,0.0,0.0
2015-12-19,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0088433333333333,8.28175028179473,33.8,42.1,29.6,31.2,0.2,90.0,94.0,73.0,135.0,5.9,62.8,2.6,12.5,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-19,3.0,12.0,2015.0,0.26938075,6.929565200000001,0.0220136,5.137037037037037,38.9,50.3,26.3,35.6,0.18,88.0,96.0,60.0,121.0,7.1,81.8,3.4,24.0,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-19,4.0,12.0,2015.0,0.4678192499999999,16.650494000000002,0.0150885,6.006172851851852,48.4,56.4,39.9,44.9,0.11,88.0,100.0,64.0,135.0,10.1,107.5,4.5,16.5,Low,0.0,0.0,0.0,0.0,0.0
2015-12-20,1.0,12.0,2015.0,0.308152,7.211594333333333,0.0201203125,5.333333333333333,43.7,50.8,35.4,42.1,0.22,94.0,100.0,76.0,67.0,9.1,133.8,5.6,15.4,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-20,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0164455833333333,6.8,32.6,37.5,29.7,29.7,0.06,89.0,93.0,80.0,139.0,5.6,124.9,5.2,7.800000000000001,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-20,3.0,12.0,2015.0,0.285451125,7.535652199999999,0.0212701499999999,5.172839518518519,38.5,49.5,31.7,35.3,0.0,88.0,97.0,69.0,164.0,7.0,69.9,2.9,17.8,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-20,4.0,12.0,2015.0,0.56587875,9.8167985,0.01969875,6.5554762,44.0,53.4,32.1,40.9,0.0,88.0,100.0,70.0,104.0,8.7,66.3,2.8,21.3,Low,0.0,0.0,0.0,0.0,0.0
2015-12-21,1.0,12.0,2015.0,0.2479164999999999,5.414734666666667,0.01996,8.28175028179473,48.5,51.7,46.1,48.2,0.19,99.0,100.0,95.0,40.0,11.5,200.0,11.2,5.600000000000001,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-21,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0160033333333333,8.28175028179473,37.6,43.2,32.1,34.9,0.48,90.0,93.0,84.0,37.0,6.9,185.5,7.7,11.1,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-21,3.0,12.0,2015.0,0.2817311249999999,5.8793336,0.0249308,2.6732804074074075,44.6,58.0,31.2,41.6,0.0,89.0,96.0,68.0,242.0,8.9,123.4,5.1,26.8,Medium,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-21,4.0,12.0,2015.0,0.38363725,15.370652,0.0117505,1.969498148148148,53.7,59.8,48.5,52.8,0.32,97.0,100.0,89.0,62.0,13.6,81.1,3.4,11.299999999999995,Low,0.0,0.0,0.0,0.0,0.0
2015-12-22,1.0,12.0,2015.0,0.290444,7.850633999999999,0.025330375,8.28175028179473,57.1,64.0,47.1,51.5,0.0,82.0,100.0,63.0,146.0,13.0,200.0,8.7,16.9,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-22,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0147218333333333,8.28175028179473,41.6,47.3,35.7,38.2,0.27,88.0,93.0,78.0,119.0,7.8,194.2,8.1,11.599999999999994,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-22,3.0,12.0,2015.0,0.1755813749999999,1.6669564,0.03064615,2.7709876296296296,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2015-12-22,4.0,12.0,2015.0,0.3611,11.0619565,0.0285185,4.307125592592592,57.3,60.3,51.9,54.0,0.12,89.0,99.0,77.0,61.0,14.2,173.6,7.2,8.399999999999999,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-23,1.0,12.0,2015.0,0.41145825,14.72029,0.0191248125,7.65,48.8,57.7,38.4,37.0,0.0,64.0,82.0,43.0,220.0,7.5,87.2,3.6,19.300000000000004,Low,0.0,0.0,0.0,0.0,0.0
2015-12-23,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0179793333333333,8.28175028179473,35.5,40.6,28.9,27.5,0.0,72.0,83.0,61.0,198.0,5.1,176.2,7.3,11.700000000000005,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-23,3.0,12.0,2015.0,0.18397275,3.015652,0.03010025,5.271859888888889,44.0,49.2,36.6,39.1,0.01,83.0,94.0,64.0,144.0,8.1,114.1,4.8,12.6,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-23,4.0,12.0,2015.0,0.3968855,15.453261,0.01730925,8.189328999999999,47.8,55.9,36.7,39.7,0.0,73.0,95.0,49.0,243.0,8.3,163.6,6.8,19.2,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-24,1.0,12.0,2015.0,0.3687049999999999,10.652174,0.0234909999999999,8.28175028179473,46.0,54.0,33.6,38.2,0.02,74.0,92.0,54.0,151.0,7.8,177.0,7.4,20.4,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-24,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0154981666666666,8.28175028179473,31.6,35.7,26.7,27.3,0.13,84.0,91.0,75.0,113.0,5.0,154.6,6.4,9.000000000000004,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-24,3.0,12.0,2015.0,0.221922,4.5782608,0.0288305,5.00462962962963,40.2,53.5,29.4,33.9,0.03,78.0,94.0,45.0,270.0,6.6,106.6,4.4,24.1,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-24,4.0,12.0,2015.0,0.479898,16.921146,0.01597375,9.468827148148147,42.9,52.5,36.0,40.3,0.11,91.0,98.0,76.0,124.0,8.5,107.0,4.5,16.5,Low,0.0,0.0,0.0,0.0,0.0
2015-12-25,1.0,12.0,2015.0,0.3489585,8.682367333333334,0.0194899375,8.28175028179473,38.8,49.4,30.8,33.1,0.0,80.0,94.0,62.0,224.0,6.4,98.8,4.1,18.6,Low,0.0,0.0,0.0,0.0,0.0
2015-12-25,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0149050833333333,8.28175028179473,30.6,40.3,22.7,23.2,0.0,74.0,86.0,55.0,204.0,4.3,84.2,3.5,17.599999999999998,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-25,3.0,12.0,2015.0,0.22681125,3.2973914,0.03066805,4.436111111111111,37.9,45.3,31.8,31.3,0.0,77.0,96.0,56.0,218.0,5.9,98.7,4.1,13.499999999999996,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-25,4.0,12.0,2015.0,0.6082577499999999,13.5156125,0.01876175,12.774074037037035,42.2,52.5,34.1,37.2,0.0,82.0,98.0,59.0,193.0,7.5,100.8,4.2,18.4,Low,0.0,0.0,0.0,0.0,0.0
2015-12-26,1.0,12.0,2015.0,0.3535325,10.149275333333334,0.0175850624999999,5.166666666666667,41.4,51.7,30.9,27.4,0.0,57.0,77.0,34.0,239.0,5.1,198.3,8.3,20.800000000000004,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-26,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0184852499999999,8.28175028179473,26.5,36.7,17.8,17.8,0.0,69.0,84.0,52.0,210.0,3.4,129.3,5.4,18.9,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-26,3.0,12.0,2015.0,0.280681125,6.0304346,0.02427405,6.372222222222223,36.0,47.0,26.2,28.5,0.0,74.0,92.0,51.0,292.0,5.3,126.6,5.3,20.8,Medium,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-26,4.0,12.0,2015.0,0.43503875,14.846343999999998,0.0167155,7.597142857142856,42.4,54.4,30.4,30.4,0.0,62.0,93.0,39.0,267.0,5.7,127.4,5.3,24.0,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-27,1.0,12.0,2015.0,0.428125,12.210748666666667,0.011567,8.28175028179473,37.0,45.2,26.3,31.8,0.0,81.0,96.0,64.0,125.0,6.1,76.3,3.2,18.9,Low,0.0,0.0,0.0,0.0,0.0
2015-12-27,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0168246666666666,8.28175028179473,28.9,35.4,24.0,22.0,0.0,75.0,85.0,57.0,100.0,4.0,71.9,3.0,11.4,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-27,3.0,12.0,2015.0,0.304373,7.4069564,0.0230808,6.473015888888889,36.7,56.6,23.3,23.6,0.0,59.0,90.0,15.0,273.0,4.3,88.7,3.7,33.3,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-27,4.0,12.0,2015.0,0.6862425,22.6205535,0.00631275,9.904938296296296,37.8,50.8,25.5,31.4,0.0,78.0,97.0,50.0,176.0,6.0,79.4,3.3,25.3,Low,0.0,0.0,0.0,0.0,0.0
2015-12-28,1.0,12.0,2015.0,0.3937049999999999,11.626087,0.018957625,8.28175028179473,41.0,48.9,34.0,35.2,0.03,80.0,93.0,63.0,227.0,6.9,147.4,6.1,14.9,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-28,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.018599,8.28175028179473,28.5,34.1,22.3,24.7,0.06,85.0,91.0,72.0,89.0,4.5,50.5,2.1,11.8,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-28,3.0,12.0,2015.0,0.29989775,5.809316600000001,0.02759505,3.5386205185185187,34.8,44.9,25.8,29.0,0.0,79.0,92.0,57.0,121.0,5.4,117.6,4.9,19.1,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-28,4.0,12.0,2015.0,0.598279,19.5284585,0.00883825,11.471913555555556,42.2,50.5,32.3,38.2,0.04,86.0,97.0,69.0,138.0,7.8,154.6,6.4,18.200000000000003,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-29,1.0,12.0,2015.0,0.4541665,14.761594333333331,0.012318375,12.95,42.6,51.9,32.8,32.2,0.0,66.0,95.0,50.0,233.0,6.2,126.9,5.3,19.1,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-29,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0175599166666666,8.28175028179473,24.9,40.3,15.7,19.8,0.0,81.0,89.0,52.0,166.0,3.7,65.7,2.7,24.6,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-29,3.0,12.0,2015.0,0.321537,7.8231054,0.02464085,5.135493814814815,35.4,47.2,25.8,28.5,0.0,76.0,93.0,55.0,283.0,5.3,101.6,4.2,21.4,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-29,4.0,12.0,2015.0,0.98768875,22.441502,0.00610625,15.275766028571429,37.5,55.2,28.2,33.9,0.0,87.0,100.0,53.0,232.0,6.6,59.4,2.5,27.000000000000004,Low,0.0,0.0,0.0,0.0,0.0
2015-12-30,1.0,12.0,2015.0,0.43605075,12.363768,0.011567875,8.28175028179473,39.2,48.5,32.4,34.6,0.0,83.0,95.0,68.0,137.0,6.8,130.7,5.4,16.1,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-30,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0144734166666666,8.28175028179473,28.2,35.3,20.5,24.7,0.05,87.0,90.0,77.0,106.0,4.5,62.1,2.6,14.799999999999995,Low,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-30,3.0,12.0,2015.0,0.371641125,10.566087,0.0195312999999999,7.736111111111111,34.6,52.4,22.6,22.9,0.0,62.0,89.0,33.0,289.0,4.2,101.8,4.2,29.8,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-30,4.0,12.0,2015.0,0.66375075,20.7224305,0.00838775,10.70823937037037,40.9,56.6,25.9,34.4,0.0,78.0,98.0,39.0,247.0,6.7,67.2,2.8,30.700000000000003,Low,0.0,0.0,0.0,0.0,0.0
2015-12-31,1.0,12.0,2015.0,0.51041675,14.625241666666668,0.0153461875,8.28175028179473,40.1,52.0,28.9,26.8,0.0,59.0,90.0,36.0,238.0,4.9,154.1,6.4,23.1,Medium,0.0,0.0,0.0,0.0,0.0
2015-12-31,2.0,12.0,2015.0,0.3264506818772517,8.407149789669626,0.0322136666666666,8.28175028179473,24.0,34.4,17.2,14.3,0.0,66.0,86.0,50.0,216.0,2.9,196.3,8.2,17.2,Medium,21.02024,148312.90234375,1752.49151992524,1.0,0.151545061632092
2015-12-31,3.0,12.0,2015.0,0.397666625,10.4365216,0.0225734,8.605162703703703,34.9,54.0,22.1,25.4,0.0,68.0,85.0,38.0,286.0,4.7,109.3,4.6,31.9,Low,17.285704000000003,103856.853125,1764.463675170302,1.0,0.1407180285642278
2015-12-31,4.0,12.0,2015.0,0.630887,21.008992,0.0112215,16.13777511111111,42.3,55.0,30.0,35.1,0.0,75.0,100.0,50.0,268.0,6.9,97.7,4.1,25.0,Low,0.0,0.0,0.0,0.0,0.0
2016-01-01,1.0,1.0,2016.0,0.3925119999999999,12.504492666666666,0.0197109375,10.0,40.0,48.8,31.5,19.5,0.0,43.0,70.0,34.0,190.0,3.6,200.0,9.2,17.299999999999997,Medium,107.82757533333334,722717.75,2931.5135470701057,1.6666666666666667,0.1626239179905564
2016-01-01,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0339619166666666,2.0,21.9,32.0,14.8,9.0,0.0,57.0,71.0,41.0,215.0,2.3,182.5,7.6,17.2,Medium,0.0,0.0,0.0,0.0,0.0
2016-01-01,3.0,1.0,2016.0,0.252332125,8.5617394,0.02375565,7.274074074074075,37.8,57.1,22.0,22.4,0.0,53.0,87.0,23.0,271.0,4.1,88.9,3.7,35.1,Low,0.0,0.0,0.0,0.0,0.0
2016-01-01,4.0,1.0,2016.0,0.6720275,20.4926875,0.00946975,21.548333342857145,40.3,51.8,28.0,32.1,0.0,72.0,97.0,54.0,197.0,6.1,88.9,3.7,23.8,Low,0.0,0.0,0.0,0.0,0.0
2016-01-02,1.0,1.0,2016.0,0.43541675,10.223792,0.020631375,8.28175028179473,42.1,49.5,35.1,24.6,0.0,50.0,60.0,39.0,144.0,4.5,161.0,6.7,14.4,Medium,107.82757533333334,722717.75,2931.5135470701057,1.6666666666666667,0.1626239179905564
2016-01-02,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0229175833333333,8.28175028179473,23.0,34.0,10.5,15.1,0.0,71.0,83.0,47.0,183.0,3.0,71.1,3.0,23.5,Low,0.0,0.0,0.0,0.0,0.0
2016-01-02,3.0,1.0,2016.0,0.2970288749999999,7.8226086,0.02800085,7.03888888888889,41.7,56.8,28.7,27.0,0.0,55.0,81.0,28.0,134.0,5.0,76.3,3.2,28.1,Low,0.0,0.0,0.0,0.0,0.0
2016-01-02,4.0,1.0,2016.0,0.70455475,24.430731,0.0049395,15.80370374074074,45.7,59.4,37.9,37.0,0.0,71.0,90.0,45.0,164.0,7.5,57.0,2.4,21.5,Low,0.0,0.0,0.0,0.0,0.0
2016-01-03,1.0,1.0,2016.0,0.4406249999999999,11.6,0.0184594375,8.28175028179473,45.6,54.9,37.2,31.1,0.0,57.0,66.0,46.0,168.0,5.9,116.8,4.9,17.699999999999996,Low,107.82757533333334,722717.75,2931.5135470701057,1.6666666666666667,0.1626239179905564
2016-01-03,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0159461666666666,8.28175028179473,30.3,36.8,24.0,23.9,0.0,77.0,86.0,61.0,102.0,4.4,57.8,2.4,12.799999999999995,Low,0.0,0.0,0.0,0.0,0.0
2016-01-03,3.0,1.0,2016.0,0.20033075,3.1043478,0.0372563,5.204012333333333,46.3,61.2,33.7,29.7,0.0,52.0,86.0,22.0,164.0,5.6,115.1,4.8,27.5,Low,0.0,0.0,0.0,0.0,0.0
2016-01-03,4.0,1.0,2016.0,0.66921125,23.390415,0.0053035,15.80524688888889,50.6,63.2,38.1,40.7,0.0,69.0,92.0,44.0,161.0,8.6,114.5,4.8,25.1,Low,0.0,0.0,0.0,0.0,0.0
2016-01-04,1.0,1.0,2016.0,0.53125,14.320411,0.0140411875,17.25,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2016-01-04,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0137785833333333,8.28175028179473,30.0,37.0,22.4,25.5,0.0,83.0,89.0,69.0,70.0,4.7,50.6,2.1,14.6,Low,0.0,0.0,0.0,0.0,0.0
2016-01-04,3.0,1.0,2016.0,0.26982375,7.741291200000001,0.02777945,6.1065351851851855,49.5,60.1,38.2,38.2,0.0,65.0,83.0,45.0,183.0,7.8,95.8,4.0,21.9,Low,0.0,0.0,0.0,0.0,0.0
2016-01-04,4.0,1.0,2016.0,0.48238375,14.675,0.02124825,10.367960685714284,53.3,61.9,46.2,48.1,0.0,83.0,97.0,73.0,167.0,11.5,106.8,4.5,15.699999999999996,Low,0.0,0.0,0.0,0.0,0.0
2016-01-05,1.0,1.0,2016.0,0.39569775,9.118840666666664,0.0239376875,8.28175028179473,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2016-01-05,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0178145,8.28175028179473,32.2,37.4,26.5,30.0,0.22,91.0,93.0,88.0,54.0,5.6,69.0,2.9,10.9,Low,0.0,0.0,0.0,0.0,0.0
2016-01-05,3.0,1.0,2016.0,0.193799,3.581739,0.03214945,4.937050444444445,47.5,52.7,40.3,42.7,0.56,83.0,94.0,69.0,75.0,9.3,139.8,5.8,12.400000000000006,Medium,0.0,0.0,0.0,0.0,0.0
2016-01-05,4.0,1.0,2016.0,0.46465175,17.310672,0.0182575,4.53922437037037,51.3,56.4,43.2,48.7,0.0,91.0,99.0,76.0,69.0,11.7,116.8,4.9,13.199999999999996,Low,0.0,0.0,0.0,0.0,0.0
2016-01-06,1.0,1.0,2016.0,0.35520825,7.142150000000001,0.0279370625,8.28175028179473,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2016-01-06,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.028449,8.28175028179473,31.1,35.5,25.6,29.5,0.03,94.0,94.0,91.0,78.0,5.5,68.6,2.9,9.9,Low,0.0,0.0,0.0,0.0,0.0
2016-01-06,3.0,1.0,2016.0,0.22608075,5.1434782,0.0306024,5.473456814814814,43.7,52.8,37.4,38.4,0.49,81.0,95.0,69.0,164.0,7.9,176.2,7.3,15.4,Medium,0.0,0.0,0.0,0.0,0.0
2016-01-06,4.0,1.0,2016.0,0.37523225,10.523419,0.02632325,2.973456777777778,48.8,51.2,44.5,45.7,0.0,89.0,95.0,80.0,59.0,10.5,129.0,5.4,6.700000000000003,Medium,0.0,0.0,0.0,0.0,0.0
2016-01-07,1.0,1.0,2016.0,0.490942,15.215942,0.0142154999999999,5.366666666666667,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2016-01-07,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0135644166666666,4.7,33.6,41.2,30.1,31.4,0.0,91.0,94.0,78.0,108.0,6.0,51.0,2.1,11.1,Low,0.0,0.0,0.0,0.0,0.0
2016-01-07,3.0,1.0,2016.0,0.205864125,4.8119565,0.03216605,3.3364197407407405,42.1,49.1,35.1,38.7,0.61,87.0,95.0,78.0,230.0,8.0,96.7,4.0,14.0,Low,0.0,0.0,0.0,0.0,0.0
2016-01-07,4.0,1.0,2016.0,0.53921825,19.8532095,0.01454425,6.227142857142857,47.2,57.4,37.6,43.5,0.0,87.0,100.0,65.0,225.0,9.6,78.1,3.3,19.8,Low,0.0,0.0,0.0,0.0,0.0
2016-01-08,1.0,1.0,2016.0,0.653125,17.558333333333334,0.0122453125,8.28175028179473,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
2016-01-08,2.0,1.0,2016.0,0.3264506818772517,8.407149789669626,0.0089962499999999,8.28175028179473,32.9,42.1,30.3,29.2,0.0,86.0,93.0,66.0,156.0,5.5,56.2,2.3,11.8,Low,0.0,0.0,0.0,0.0,0.0
2016-01-08,3.0,1.0,2016.0,0.31584875,8.032826,0.02170425,6.041975296296296,41.8,51.6,36.1,37.2,0.01,84.0,96.0,64.0,259.0,7.5,95.1,4.0,15.5,Low,0.0,0.0,0.0,0.0,0.0
2016-01-08,4.0,1.0,2016.0,0.6948695,19.298344,0.013156,9.607407407407406,45.0,56.2,33.4,41.3,0.0,87.0,100.0,60.0,187.0,8.8,61.2,2.6,22.800000000000004,Low,0.0,0.0,0.0,0.0,0.0
2016-01-09,1.0,1.0,2016.0,0.44148525,8.485507,0.0208900625,8.28175028179473,57.38993743826144,73.420803424432,42.94147513994073,41.88558445834706,0.03319525847876194,59.51847217648996,85.72466249588409,36.63832729667435,444.21606848864013,9.625755679947316,117.33604873230162,5.007790582811985,30.479328284491277,,0.0,0.0,0.0,0.0,0.0
