objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,shape__area,shape__length,duration_days,intensity,rescaled_intensity,geometry,Region,fire_season,normalized_intensity
1907,2018.0,CCO,SBC,CRUCES,2018-07-18 00:00:00+00:00,2018-07-19 00:00:00+00:00,77.55305,463482.1484375,5134.49404487766,2,20.03093957129894,26.0,POINT (-119.7 34.4),3,Fire Season,0.2764810525309004
1908,2018.0,CCO,SBC,WINDMILL,2018-07-20 00:00:00+00:00,2018-07-23 00:00:00+00:00,90.147,540224.40625,5155.6453842498,4,24.84246230165597,32.0,POINT (-119.7 34.4),3,Fire Season,0.34427723438801017
1909,2018.0,CCO,SBC,HAPPY,2018-05-17 00:00:00+00:00,2018-05-17 00:00:00+00:00,59.46514,356321.703125,2910.19795231164,1,14.811378347773852,20.0,POINT (-119.7 34.4),3,Fire Season,0.20293545340241673
2037,2018.0,CDF,LNU,RESERVOIR,2018-05-28 00:00:00+00:00,2018-05-28 00:00:00+00:00,5.426959,36585.68359375,1364.7391695606,1,6.717733142055452,9.0,POINT (-122.7 38.5),1,Fire Season,0.0888929198834921
2038,2018.0,CDF,LNU,BERREYESSA,2018-06-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,2.75961,18331.96484375,631.395208980295,1,4.78171953305404,7.0,POINT (-122.7 38.5),1,Fire Season,0.061613753168642205
2039,2018.0,CDF,LNU,BELLAGIO,2018-05-21 00:00:00+00:00,2018-05-21 00:00:00+00:00,12.94914,84896.19921875,1122.05935197163,1,9.51573218764522,13.0,POINT (-122.7 38.5),1,Fire Season,0.12831778863325433
2040,2018.0,CDF,LNU,EIGHTY EIGHT,2018-07-18 00:00:00+00:00,2018-07-21 00:00:00+00:00,822.23,5458161.72265625,14173.4290035867,4,32.788777954494485,42.0,POINT (-122.7 38.5),1,Fire Season,0.4562438385765063
2041,2018.0,CDF,LNU,COUNTY,2018-06-30 00:00:00+00:00,2018-07-11 00:00:00+00:00,89831.15,597104332.3125,213735.978033283,12,56.50700413509031,72.0,POINT (-122.7 38.5),1,Fire Season,0.790442649552178
2042,2018.0,CDF,LNU,MADISON,2018-06-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,12.08517,80274.03125,1540.65224145588,1,9.2848693585686,13.0,POINT (-122.7 38.5),1,Fire Season,0.12506484372968446
2043,2018.0,CDF,LNU,STEELE,2018-07-28 00:00:00+00:00,2018-08-01 00:00:00+00:00,136.7954,905504.578125,6334.07595063869,5,27.71087386785266,36.0,POINT (-122.7 38.5),1,Fire Season,0.38469424228365356
2044,2018.0,CDF,LNU,NELSON,2018-08-10 00:00:00+00:00,2018-08-12 00:00:00+00:00,2158.429,14209554.0898438,20988.6005672452,3,34.49669142776733,45.0,POINT (-122.7 38.5),1,Fire Season,0.4803089877858548
2045,2018.0,CDF,LNU,CACHE,2018-08-26 00:00:00+00:00,2018-08-28 00:00:00+00:00,103.5501,694614.80078125,3283.02480284457,3,23.563701476261,31.0,POINT (-122.7 38.5),1,Fire Season,0.32625900890541076
2046,2018.0,CDF,LNU,MADRONA,2018-08-16 00:00:00+00:00,2018-08-16 00:00:00+00:00,12.97519,86107.6484375,2142.988481124,1,9.52246889704793,13.0,POINT (-122.7 38.5),1,Fire Season,0.1284127114261787
2047,2018.0,CDF,LNU,EAST,2018-08-08 00:00:00+00:00,2018-08-09 00:00:00+00:00,40.67442,270520.5625,2684.22077468347,2,17.742157972572926,23.0,POINT (-122.7 38.5),1,Fire Season,0.24423125092039835
2048,2018.0,CDF,LNU,SYAR,2018-08-09 00:00:00+00:00,2018-08-09 00:00:00+00:00,10.19067,67013.953125,1477.77830861447,1,8.72015729421638,12.0,POINT (-122.7 38.5),1,Fire Season,0.1171078363627285
2049,2018.0,CDF,LNU,GRADE,2018-08-30 00:00:00+00:00,2018-08-30 00:00:00+00:00,58.4351,390224.65234375,2643.87497030862,1,14.749338968485294,20.0,POINT (-122.7 38.5),1,Fire Season,0.20206129499638603
2050,2018.0,CDF,LNU,RIDGE,2018-09-02 00:00:00+00:00,2018-09-03 00:00:00+00:00,35.20044,235904.98046875,2267.5981306138,2,17.233711236749816,23.0,POINT (-122.7 38.5),1,Fire Season,0.23706704339228393
2051,2018.0,CDF,LNU,CARDER,2018-07-21 00:00:00+00:00,2018-07-21 00:00:00+00:00,50.16753,335833.11328125,3998.39345530662,1,14.20852736524154,19.0,POINT (-122.7 38.5),1,Fire Season,0.19444105419972083
2052,2018.0,CDF,LNU,KELSEY,2018-09-03 00:00:00+00:00,2018-09-03 00:00:00+00:00,24.47021,163837.828125,2566.61684434768,1,11.68971121256441,16.0,POINT (-122.7 38.5),1,Fire Season,0.15894997839660333
2053,2018.0,CDF,LNU,SNELL,2018-09-08 00:00:00+00:00,2018-09-15 00:00:00+00:00,2488.218,16563853.3007812,24727.2857809401,8,41.05859944193042,53.0,POINT (-122.7 38.5),1,Fire Season,0.5727687627861936
2054,2018.0,CDF,LNU,RIVER,2018-07-27 00:00:00+00:00,2018-08-10 00:00:00+00:00,48920.39,328776999.53125,123952.417928182,15,55.68879099402291,71.0,POINT (-122.7 38.5),1,Fire Season,0.7789137157783234
2055,2018.0,CDF,LNU,RANCH,2018-07-27 00:00:00+00:00,2018-09-19 00:00:00+00:00,410202.5,2774859060.70703,450086.79010666,55,71.37937492904159,91.0,POINT (-122.7 38.5),1,Fire Season,1.0
2103,2018.0,CDF,LNU,SPRING 2,2018-07-09 00:00:00+00:00,2018-07-11 00:00:00+00:00,121.8599,820077.234375,5376.88824046852,3,24.14639187353141,31.0,POINT (-122.7 38.5),1,Fire Season,0.3344693378082538
2194,2018.0,CDF,LNU,PAWNEE,2018-06-23 00:00:00+00:00,2018-07-05 00:00:00+00:00,15196.92,102191529.800781,148744.005784821,13,50.58516969055541,65.0,POINT (-122.7 38.5),1,Fire Season,0.7070017541374339
2215,2018.0,CDF,SCU,BRIDAL,2018-07-06 00:00:00+00:00,2018-07-07 00:00:00+00:00,120.3432,766265.02734375,5345.04629593989,2,21.601052551613275,28.0,POINT (-121.7 37.3),4,Fire Season,0.2986045404816059
2317,2017.0,CDF,SHU,LAVERNE,2017-07-18 00:00:00+00:00,2017-07-18 00:00:00+00:00,175.3335,1227742.3515625,12735.8336672991,1,18.6759587304518,25.0,POINT (-122.5 40.7),2,Fire Season,0.2573888580953655
2318,2017.0,CDF,SHU,GRACE,2017-04-03 00:00:00+00:00,2017-04-03 00:00:00+00:00,45.21847,316691.1875,2744.13209406427,1,13.841225446176056,18.0,POINT (-122.5 40.7),2,Off Season,0.18926563072217628
2319,2017.0,CDF,SHU,CORNER,2017-08-17 00:00:00+00:00,2017-08-17 00:00:00+00:00,13.96419,98923.90625,3226.87123841466,1,9.769356311090698,13.0,POINT (-122.5 40.7),2,Fire Season,0.13189144881529483
2320,2017.0,CDF,SHU,BERRY,2017-09-12 00:00:00+00:00,2017-10-04 00:00:00+00:00,994.0728,7065346.28515625,16272.8234909698,23,44.26054623361759,57.0,POINT (-122.5 40.7),2,Fire Season,0.617885408628144
2321,2017.0,CDF,SCU,CORAL,2017-09-19 00:00:00+00:00,2017-09-22 00:00:00+00:00,157.2408,1016450.1875,5019.18695869346,4,26.834290559896026,35.0,POINT (-121.7 37.3),4,Fire Season,0.3723428506994087
2322,2017.0,CDF,SCU,BALLY,2017-09-03 00:00:00+00:00,2017-09-06 00:00:00+00:00,109.1915,693907.66796875,4032.45730332106,4,25.527580893006824,33.0,POINT (-121.7 37.3),4,Fire Season,0.3539308154300066
2323,2017.0,CDF,SCU,FELIPE,2017-07-10 00:00:00+00:00,2017-07-14 00:00:00+00:00,102.559,656410.87890625,4365.31643226222,5,26.67955198802168,35.0,POINT (-121.7 37.3),4,Fire Season,0.37016252547868084
2324,2017.0,CDF,SCU,LARIAT,2017-07-11 00:00:00+00:00,2017-07-13 00:00:00+00:00,102.1644,656264.4765625,4529.71088761384,3,23.515525384297423,31.0,POINT (-121.7 37.3),4,Fire Season,0.3255801894806743
2325,2017.0,CCO,SBC,AIR,2017-09-25 00:00:00+00:00,2017-09-25 00:00:00+00:00,147.8375,885189.9375,6209.63324485198,1,18.063863850665022,24.0,POINT (-119.7 34.4),3,Fire Season,0.2487642088711165
2326,2017.0,CCO,SBC,BELL,2017-08-05 00:00:00+00:00,2017-08-05 00:00:00+00:00,34.68973,209450.94140625,2825.06971505147,1,12.907796975662484,17.0,POINT (-119.7 34.4),3,Fire Season,0.1761132692175168
2327,2017.0,CCO,SBC,CEBRIAM,2017-06-25 00:00:00+00:00,2017-06-25 00:00:00+00:00,269.1116,1624235.71484375,6851.53278526997,1,20.215775740404663,27.0,POINT (-119.7 34.4),3,Fire Season,0.2790854643224941
2328,2017.0,CCO,SBC,TRAIL,2017-06-23 00:00:00+00:00,2017-06-23 00:00:00+00:00,11.72539,70354.9765625,1797.79099534964,1,9.184201589852158,13.0,POINT (-119.7 34.4),3,Fire Season,0.12364639665221573
2329,2017.0,CCO,SBC,RUCKER,2017-09-29 00:00:00+00:00,2017-10-04 00:00:00+00:00,429.7042,2579300.5,15120.1976845947,6,32.95019636997281,43.0,POINT (-119.7 34.4),3,Fire Season,0.45851828532946654
2330,2017.0,CCO,SBC,WOODCHOPPER 2,2017-12-08 00:00:00+00:00,2017-12-08 00:00:00+00:00,25.13168,150879.91796875,1954.42072869269,1,11.78228564430939,16.0,POINT (-119.7 34.4),3,Off Season,0.16025438728369082
2331,2017.0,CCO,SBC,ARMOUR,2017-07-27 00:00:00+00:00,2017-07-27 00:00:00+00:00,10.08267,60379.671875,1429.46436243082,1,8.685141455397702,12.0,POINT (-119.7 34.4),3,Fire Season,0.11661444990079774
2332,2017.0,CCO,SBC,VINEYARD,2017-04-30 00:00:00+00:00,2017-04-30 00:00:00+00:00,12.27624,73729.15234375,2473.84684831547,1,9.3372118264421,13.0,POINT (-119.7 34.4),3,Off Season,0.1258023689726627
2333,2017.0,CCO,SBC,WESTERLY,2017-08-12 00:00:00+00:00,2017-08-12 00:00:00+00:00,25.66816,153896.25390625,2125.10568810796,1,11.855662415501875,16.0,POINT (-119.7 34.4),3,Fire Season,0.16128829384563367
2334,2017.0,CCO,SBC,CAT,2017-12-05 00:00:00+00:00,2017-12-05 00:00:00+00:00,15.88332,95588.3125,1752.28529655968,1,10.205046862826109,14.0,POINT (-119.7 34.4),3,Off Season,0.13803049408936477
2335,2017.0,CCO,SBC,HWY_1,2017-12-14 00:00:00+00:00,2017-12-14 00:00:00+00:00,13.04565,78084.28515625,1630.37108114135,1,9.540627612608072,13.0,POINT (-119.7 34.4),3,Off Season,0.128668574621969
2336,2017.0,CCO,SBC,DRUM,2017-12-16 00:00:00+00:00,2017-12-16 00:00:00+00:00,13.53869,81286.74609375,1267.29926127521,1,9.665199424947303,13.0,POINT (-119.7 34.4),3,Off Season,0.13042383874871535
2337,2017.0,CCO,SBC,MESA,2017-07-17 00:00:00+00:00,2017-07-17 00:00:00+00:00,51.36316,308778.95703125,3769.93078414295,1,14.29192807091391,19.0,POINT (-119.7 34.4),3,Fire Season,0.1956162018038465
2420,2017.0,CDF,LNU,SMITH,2017-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,18.19828,122338.7734375,1377.41062400715,1,10.669003506710654,14.0,POINT (-122.7 38.5),1,Fire Season,0.1445678193324021
2421,2017.0,CDF,LNU,BEAR,2017-06-23 00:00:00+00:00,2017-06-23 00:00:00+00:00,11.68308,79068.60546875,1129.82820125769,1,9.172176519264092,13.0,POINT (-122.7 38.5),1,Fire Season,0.12347695884258231
2422,2017.0,CDF,LNU,KNOXVILLE,2017-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,30.00042,199540.484375,1812.3853569738,1,12.399184213285452,17.0,POINT (-122.7 38.5),1,Fire Season,0.16894672231222937
2423,2017.0,CDF,LNU,GEYSERS,2017-05-24 00:00:00+00:00,2017-05-24 00:00:00+00:00,12.65132,84482.71484375,1145.41874083023,1,9.437807132693091,13.0,POINT (-122.7 38.5),1,Fire Season,0.12721979502648448
2424,2017.0,CDF,LNU,MURPHY,2017-07-17 00:00:00+00:00,2017-07-17 00:00:00+00:00,32.9806,220423.9921875,2146.70455279022,1,12.73060783809155,17.0,POINT (-122.7 38.5),1,Fire Season,0.17361660700327178
2425,2017.0,CDF,LNU,SITES,2017-07-15 00:00:00+00:00,2017-07-15 00:00:00+00:00,15.62878,105943.2421875,1373.89547048379,1,10.150195746556404,14.0,POINT (-122.7 38.5),1,Fire Season,0.1372576210381321
2427,2017.0,CDF,LNU,SANDS,2017-07-17 00:00:00+00:00,2017-07-19 00:00:00+00:00,53.44394,358663.40625,3380.86667606041,3,21.207731216899347,28.0,POINT (-122.7 38.5),1,Fire Season,0.29306249355988884
2428,2017.0,CDF,LNU,BOTTLE,2017-08-08 00:00:00+00:00,2017-08-09 00:00:00+00:00,61.8303,414237.0703125,3396.88367196637,2,19.2245351109812,25.0,POINT (-122.7 38.5),1,Fire Season,0.2651185075517085
2429,2017.0,CDF,LNU,FOOTHILL,2017-07-27 00:00:00+00:00,2017-07-27 00:00:00+00:00,4.213081,28344.91015625,814.099962631345,1,5.96190141264154,9.0,POINT (-122.7 38.5),1,Fire Season,0.07824296388153489
2430,2017.0,CDF,LNU,INDEPENDENCE,2017-07-27 00:00:00+00:00,2017-07-27 00:00:00+00:00,4.209119,28006.4140625,1688.63080869688,1,5.959156188489208,9.0,POINT (-122.7 38.5),1,Fire Season,0.07820428263106594
2431,2017.0,CDF,LNU,LAKEVILLE,2017-08-03 00:00:00+00:00,2017-08-03 00:00:00+00:00,37.01513,242603.125,2359.645235971,1,13.135709623868244,18.0,POINT (-122.7 38.5),1,Fire Season,0.1793246449526464
2432,2017.0,CDF,LNU,CANYON,2017-08-11 00:00:00+00:00,2017-10-12 00:00:00+00:00,114.1168,755120.63671875,4164.53754663698,63,42.68679752415751,55.0,POINT (-122.7 38.5),1,Fire Season,0.5957106918735523
2433,2017.0,CDF,LNU,QUAIL,2017-08-13 00:00:00+00:00,2017-10-13 00:00:00+00:00,9.767098,64612.375,998.792627406112,62,34.03271673652132,44.0,POINT (-122.7 38.5),1,Fire Season,0.47377140824864317
2434,2017.0,CDF,LNU,TIMM,2017-10-02 00:00:00+00:00,2017-10-03 00:00:00+00:00,125.7918,831300.44140625,5465.73250320579,2,21.75964753144022,28.0,POINT (-122.7 38.5),1,Fire Season,0.30083920395438435
2435,2017.0,CDF,LNU,WINTER,2017-07-06 00:00:00+00:00,2017-07-12 00:00:00+00:00,2366.235,15669888.6835938,20397.5934237053,7,40.05369266814354,52.0,POINT (-122.7 38.5),1,Fire Season,0.5586092448532831
2436,2017.0,CDF,LNU,BODEGA,2017-08-27 00:00:00+00:00,2017-08-28 00:00:00+00:00,17.76834,116801.5078125,2154.51645629462,2,14.86183568060529,20.0,POINT (-122.7 38.5),1,Fire Season,0.20364641637700318
2437,2017.0,CDF,LNU,ESTATE,2017-09-23 00:00:00+00:00,2017-09-23 00:00:00+00:00,42.80334,282833.3359375,4744.26333783377,1,13.64744064050101,18.0,POINT (-122.7 38.5),1,Fire Season,0.1865351292441722
2438,2017.0,CDF,LNU,FORT,2017-10-07 00:00:00+00:00,2017-10-08 00:00:00+00:00,18.28065,121064.796875,1797.15398224445,2,14.959074274211147,20.0,POINT (-122.7 38.5),1,Fire Season,0.20501654507535458
2439,2017.0,CDF,LNU,REDWOOD,2017-09-20 00:00:00+00:00,2017-09-21 00:00:00+00:00,14.02686,92373.859375,1349.46434405635,2,14.059058577632774,19.0,POINT (-122.7 38.5),1,Fire Season,0.1923349822398501
2440,2017.0,CDF,LNU,MULE,2017-09-05 00:00:00+00:00,2017-09-06 00:00:00+00:00,21.26687,142796.98828125,1567.13887490888,2,15.47900914918618,21.0,POINT (-122.7 38.5),1,Fire Season,0.2123426248453332
2441,2017.0,CDF,LNU,SPRINGS,2017-09-01 00:00:00+00:00,2017-09-02 00:00:00+00:00,13.12532,87518.90234375,1287.54589789467,2,13.83566268063961,18.0,POINT (-122.7 38.5),1,Fire Season,0.18918724924398894
2442,2017.0,CDF,LNU,RIDGE,2017-10-06 00:00:00+00:00,2017-10-08 00:00:00+00:00,54.95659,370690.203125,2548.37245732533,3,21.306681534914432,28.0,POINT (-122.7 38.5),1,Fire Season,0.29445674110498393
2443,2017.0,CDF,LNU,SPRING,2017-08-30 00:00:00+00:00,2017-08-30 00:00:00+00:00,11.88886,78075.02734375,1358.79868454449,1,9.230289290028248,13.0,POINT (-122.7 38.5),1,Fire Season,0.12429578984385556
2444,2017.0,CDF,LNU,NUNS,2017-10-08 00:00:00+00:00,2017-10-31 00:00:00+00:00,55798.19,368001231.152344,305483.095957225,24,59.06225506274618,76.0,POINT (-122.7 38.5),1,Fire Season,0.8264471051663888
2445,2017.0,CDF,LNU,PRESSLEY,2017-10-08 00:00:00+00:00,2017-10-15 00:00:00+00:00,791.8881,5220479.7734375,22361.236287623,8,36.92779522166851,48.0,POINT (-122.7 38.5),1,Fire Season,0.5145641631557951
2446,2017.0,CDF,LNU,YOUNG,2017-10-08 00:00:00+00:00,2017-10-25 00:00:00+00:00,106.0054,703953.59765625,8139.1320045411,18,34.697228836633485,45.0,POINT (-122.7 38.5),1,Fire Season,0.4831346360062955
2447,2017.0,CDF,LNU,TUBBS,2017-10-08 00:00:00+00:00,2017-11-01 00:00:00+00:00,36701.98,243263473.980469,167697.410771926,25,57.80147085178681,74.0,POINT (-122.7 38.5),1,Fire Season,0.8086821770056043
2448,2017.0,CDF,LNU,POCKET,2017-10-08 00:00:00+00:00,2017-11-01 00:00:00+00:00,17359.33,115747128.898438,143951.044920168,25,55.09823902544275,71.0,POINT (-122.7 38.5),1,Fire Season,0.7705926143512573
2449,2017.0,CDF,LNU,ATLAS,2017-10-08 00:00:00+00:00,2017-11-01 00:00:00+00:00,51624.66,340432031.839844,217876.451020478,25,59.03330420430324,76.0,POINT (-122.7 38.5),1,Fire Season,0.8260391765803855
2450,2017.0,CDF,LNU,SULPHER,2017-10-09 00:00:00+00:00,2017-10-25 00:00:00+00:00,2206.23,14801308.0273438,34296.0561926603,17,45.272964608925705,58.0,POINT (-122.7 38.5),1,Fire Season,0.6321507678780993
2451,2017.0,CDF,LNU,CLOVER,2017-09-23 00:00:00+00:00,2017-09-24 00:00:00+00:00,13.89886,92187.86328125,1796.92850354414,2,14.028170510541589,19.0,POINT (-122.7 38.5),1,Fire Season,0.1918997576485754
2452,2017.0,CDF,LNU,ROCKVILLE,2017-08-23 00:00:00+00:00,2017-08-23 00:00:00+00:00,23.23989,152731.83984375,2183.05689922613,1,11.510945234474592,16.0,POINT (-122.7 38.5),1,Fire Season,0.15643109790083518
2812,2017.0,CDF,LNU,REDWOOD VALLEY,2017-10-08 00:00:00+00:00,2017-10-25 00:00:00+00:00,36522.95,247373450.597656,138169.276738241,18,55.75794337476893,71.0,POINT (-122.7 38.5),1,Fire Season,0.7798880990751806
2820,2017.0,CDF,LNU,37,2017-10-09 00:00:00+00:00,2017-10-16 00:00:00+00:00,1613.219,10574590.0585938,46336.0509447769,8,39.494737848280174,51.0,POINT (-122.7 38.5),1,Fire Season,0.5507333592467835
2861,2016.0,CCO,SBC,CAT,2016-06-27 00:00:00+00:00,2016-06-27 00:00:00+00:00,19.74437,118762.89453125,1632.58490871212,1,10.948668211134663,15.0,POINT (-119.7 34.4),3,Fire Season,0.14850840118615094
2862,2016.0,CDF,SHU,FIDDLER,2016-07-08 00:00:00+00:00,2016-07-20 00:00:00+00:00,330.9144,2312314.48046875,10292.6749755558,13,36.777678216985,47.0,POINT (-122.5 40.7),2,Fire Season,0.5124489575712602
2863,2016.0,CDF,SHU,COW,2016-09-25 00:00:00+00:00,2016-09-29 00:00:00+00:00,94.76298,666577.97265625,6009.65394007733,5,26.396958543867733,34.0,POINT (-122.5 40.7),2,Fire Season,0.36618067657030706
2871,2016.0,CDF,LNU,OAK 2,2016-07-22 00:00:00+00:00,2016-07-22 00:00:00+00:00,58.76016,387197.0703125,2927.93480714176,1,14.76903271503004,20.0,POINT (-122.7 38.5),1,Fire Season,0.20233878736148941
2894,2016.0,CCO,SBC,BAR,2016-08-24 00:00:00+00:00,2016-08-24 00:00:00+00:00,17.84402,106501.25,1774.63039549447,1,10.6017537638021,14.0,POINT (-119.7 34.4),3,Fire Season,0.1436202449249683
2919,2016.0,CDF,LNU,CALPINE,2016-06-26 00:00:00+00:00,2016-06-26 00:00:00+00:00,14.54146,97050.2734375,1933.4429550262,1,9.90602633633256,14.0,POINT (-122.7 38.5),1,Fire Season,0.13381718135465365
2920,2016.0,CDF,LNU,CANYON,2016-08-09 00:00:00+00:00,2016-08-09 00:00:00+00:00,10.9326,73169.19140625,1323.84280038884,1,8.95194238975223,12.0,POINT (-122.7 38.5),1,Fire Season,0.12037377635082662
2921,2016.0,CDF,LNU,CREEK,2016-06-26 00:00:00+00:00,2016-06-28 00:00:00+00:00,171.1181,1140346.23046875,4220.85187484323,3,25.363693205772968,33.0,POINT (-122.7 38.5),1,Fire Season,0.35162157570060737
2922,2016.0,CDF,LNU,DUNNIGAN,2016-07-15 00:00:00+00:00,2016-07-15 00:00:00+00:00,77.78288,520254.5078125,3811.15168057978,1,15.766876149365588,21.0,POINT (-122.7 38.5),1,Fire Season,0.2163987801600927
2923,2016.0,CDF,LNU,FOOTHILL,2016-07-19 00:00:00+00:00,2016-07-19 00:00:00+00:00,62.92419,423406.703125,3716.77342627675,1,15.01224526627299,20.0,POINT (-122.7 38.5),1,Fire Season,0.2057657445386771
2924,2016.0,CDF,LNU,HILL,2016-06-07 00:00:00+00:00,2016-06-07 00:00:00+00:00,11.07438,74523.5234375,2042.40513483661,1,8.994591032284998,12.0,POINT (-122.7 38.5),1,Fire Season,0.12097471191471117
2925,2016.0,CDF,LNU,HILLCREST,2016-06-17 00:00:00+00:00,2016-06-17 00:00:00+00:00,17.34528,114921.98046875,2503.70094221423,1,10.504902574715286,14.0,POINT (-122.7 38.5),1,Fire Season,0.14225557490335966
2926,2016.0,CDF,LNU,KUGELMAN,2016-08-09 00:00:00+00:00,2016-08-11 00:00:00+00:00,62.04583,415368.82421875,4206.9302572083,3,21.73738775987466,28.0,POINT (-122.7 38.5),1,Fire Season,0.30052555532260405
2927,2016.0,CDF,LNU,MOCKINGBIRD,2016-08-30 00:00:00+00:00,2016-08-30 00:00:00+00:00,19.84989,133731.52734375,1880.48853651986,1,10.96698819276934,15.0,POINT (-122.7 38.5),1,Fire Season,0.1487665366821525
2928,2016.0,CDF,LNU,NORTH BRANCH,2016-07-29 00:00:00+00:00,2016-07-29 00:00:00+00:00,21.99016,147489.35546875,2106.87848387829,1,11.31981829706697,15.0,POINT (-122.7 38.5),1,Fire Season,0.153738046795719
2929,2016.0,CDF,LNU,TWENTY,2016-08-21 00:00:00+00:00,2016-08-21 00:00:00+00:00,10.67643,71764.921875,1279.1069329384,1,8.873583208286297,12.0,POINT (-122.7 38.5),1,Fire Season,0.11926966573667092
2930,2016.0,CDF,LNU,SAWMILL,2016-09-25 00:00:00+00:00,2016-09-28 00:00:00+00:00,1546.701,10324867.765625,17907.935514283,4,35.06818461166562,45.0,POINT (-122.7 38.5),1,Fire Season,0.4883615437015144
2931,2016.0,CDF,LNU,RESERVOIR,2016-06-26 00:00:00+00:00,2016-06-30 00:00:00+00:00,152.6466,1028663.5234375,5457.99860445524,5,28.104026796268634,36.0,POINT (-122.7 38.5),1,Fire Season,0.3902339162967008
2932,2016.0,CDF,LNU,COLD,2016-08-02 00:00:00+00:00,2016-08-09 00:00:00+00:00,5730.075,37952065.421875,43778.6274942158,8,44.069695957618286,57.0,POINT (-122.7 38.5),1,Fire Season,0.6151962557872994
2933,2016.0,CDF,LNU,CLAYTON,2016-08-13 00:00:00+00:00,2016-08-16 00:00:00+00:00,3928.03,26293028.046875,43682.7037080469,4,38.4320022925106,50.0,POINT (-122.7 38.5),1,Fire Season,0.5357590118223405
2934,2016.0,CDF,LNU,KNOXVILLE,2016-08-09 00:00:00+00:00,2016-08-10 00:00:00+00:00,40.80448,271516.91015625,3368.15282420197,2,17.753408946163773,23.0,POINT (-122.7 38.5),1,Fire Season,0.24438978140947246
3131,2016.0,CDF,SCU,DIABLO ,2016-08-02 00:00:00+00:00,2016-08-02 00:00:00+00:00,101.0175,651812.13671875,3114.3586200553,1,16.700059537104867,22.0,POINT (-121.7 37.3),4,Fire Season,0.22954768835542225
3132,2016.0,CDF,SCU,COE ,2016-06-21 00:00:00+00:00,2016-06-23 00:00:00+00:00,84.74403,541154.44140625,4420.35695676776,3,22.84769777936699,30.0,POINT (-121.7 37.3),4,Fire Season,0.31617024500147567
3133,2016.0,CDF,SCU,LOMA ,2016-09-26 00:00:00+00:00,2016-10-26 00:00:00+00:00,4474.124,28526542.8164062,36396.5509457031,31,51.529949146793605,66.0,POINT (-121.7 37.3),4,Fire Season,0.7203140553400997
3134,2016.0,CDF,SCU,SIERRA,2016-07-30 00:00:00+00:00,2016-08-01 00:00:00+00:00,123.9659,796736.5546875,3794.13708620366,3,24.20776030546052,32.0,POINT (-121.7 37.3),4,Fire Season,0.3353340423112798
3174,2016.0,USF,SHU,MEADOW,2016-05-20 00:00:00+00:00,2016-07-13 00:00:00+00:00,25.99504,185940.6640625,2613.02816664824,55,36.612721707976405,47.0,POINT (-122.5 40.7),2,Fire Season,0.5101246577373008
3218,2015.0,CDF,LNU,JERUSALEM ,2015-08-09 00:00:00+00:00,2015-08-24 00:00:00+00:00,25118.38,167772667.761719,95724.1422851183,16,53.679987687239695,69.0,POINT (-122.7 38.5),1,Fire Season,0.7506089145887563
3219,2015.0,CDF,LNU,GARAGE ,2015-06-09 00:00:00+00:00,2015-06-10 00:00:00+00:00,27.71869,184005.140625,2116.8320336551,2,16.397748082416197,22.0,POINT (-122.7 38.5),1,Fire Season,0.22528800519311498
3220,2015.0,CDF,LNU,WRAGG ,2015-07-22 00:00:00+00:00,2015-08-05 00:00:00+00:00,8049.334,53246628.0742188,47191.726106872,15,49.17325890924597,63.0,POINT (-122.7 38.5),1,Fire Season,0.6871073952286139
3221,2015.0,CDF,LNU,ROCKY  ,2015-07-29 00:00:00+00:00,2015-08-14 00:00:00+00:00,69438.16,465224922.675781,173880.700630616,17,57.72526918692651,74.0,POINT (-122.7 38.5),1,Fire Season,0.8076084666194746
3222,2015.0,CDF,LNU,GRADE ,2015-08-24 00:00:00+00:00,2015-08-25 00:00:00+00:00,24.59181,164243.3203125,2362.52165046622,2,15.981520659636043,21.0,POINT (-122.7 38.5),1,Fire Season,0.21942320279476374
3223,2015.0,CDF,LNU,PETERSON ,2015-08-22 00:00:00+00:00,2015-08-27 00:00:00+00:00,138.7429,928821.51171875,4626.70778520586,6,28.88591785332489,37.0,POINT (-122.7 38.5),1,Fire Season,0.4012510581179762
3224,2015.0,USF,LNU,ELK,2015-09-02 00:00:00+00:00,2015-09-08 00:00:00+00:00,670.2086,4525391.7578125,12964.0066650565,7,35.502760068595215,46.0,POINT (-122.7 38.5),1,Fire Season,0.4944848768664497
3243,2015.0,CDF,LNU,VALLEY ,2015-09-12 00:00:00+00:00,2015-10-06 00:00:00+00:00,76084.84,507512244.351562,308444.169862292,25,60.43369441264004,77.0,POINT (-122.7 38.5),1,Fire Season,0.8457712062424947
3266,2015.0,CDF,SCU,TESLA,2015-08-19 00:00:00+00:00,2015-09-01 00:00:00+00:00,2989.925,19326863.2460938,22864.2020422418,14,45.17270607869023,58.0,POINT (-121.7 37.3),4,Fire Season,0.6307380871261856
3267,2015.0,CDF,LNU,PACHECO,2015-09-09 00:00:00+00:00,2015-09-13 00:00:00+00:00,217.7269,1386256.57421875,5182.12895660094,5,29.37921711310572,38.0,POINT (-122.7 38.5),1,Fire Season,0.4082018319582563
